gm_index,Event,Stat,signal_pe_ratio_max,signal_ratio_max,snr_min,snr_max,snr_average,tail_ratio,mtail_ratio,tailnoise_ratio,mtailnoise_ratio,head_ratio,Snr_0.1_0.5,Snr_0.5_1.0,Snr_1.0_2.0,Snr_2.0_5.0,Snr_5.0_10.0,ft_a1_a2,PN/PGA,bracketedPGA_10_20,Ds575,Ds595,v18p7p4
2308.0,3384315.0,MQZ,0.026512939,0.042560244,0.78666,2386.73183,1688.37512,0.000417791,0.000829705,298.0502616,393.5558363,0.000872036,4.73619,75.05609,461.1314,1844.68766,2131.57391,0.147058824,0.000913613,1.706768352,5.561654306,13.73765597,1.0
2309.0,3384315.0,NBLC,0.096058088,0.248961511,1.39594,11.70572,4.95457,0.113308913,0.46215264,248.4637703,230.0316447,0.387139294,2.02717,2.58737,4.61667,9.03787,2.94841,0.674496644,0.445740019,1.001543948,13.00373571,20.60164632,0.0
2310.0,3384315.0,PPHS,0.005442607,0.01045758,1.7945,468.06654,125.97104,0.055567129,0.16632608,2807.023079,2107.993761,0.011691969,13.1589,60.56591,295.69893,166.14614,79.12604,0.218266254,0.012606294,1.389299976,7.340657163,14.69857018,1.0
2311.0,3384315.0,REHS,0.001339798,0.002531902,1.37156,41.5266,13.53648,0.02491679,0.071393594,115.9653487,66.55275658,0.034993977,5.85411,26.60683,28.68738,16.59916,7.52931,0.130048824,0.118657891,1.727868761,5.028319687,12.85693267,1.0
2312.0,3384315.0,RHSC,0.008604374,0.046788646,0.9455,34.93335,16.18705,0.044282776,0.159701198,94.15560184,77.74540985,0.089421436,2.25915,3.86341,7.22025,29.20839,12.18737,0.703094778,0.122466138,2.160101796,2.566412809,7.289660323,0.0
2313.0,3384315.0,ROLC,0.233172465,0.346972022,0.82002,6.50031,4.56207,0.076464031,0.274563933,75.92758154,54.48431371,0.239804765,1.40124,1.34062,2.10372,4.56956,5.54488,1.721578298,0.339320264,1.058295467,10.72822771,16.67249494,0.0
2314.0,3384315.0,SHFC,0.018710942,0.046255375,1.37638,74.83482,36.35352,0.085714939,0.277666696,1769.761327,1156.031623,0.087184187,3.22668,14.36689,33.15607,54.19991,30.25523,0.251231527,0.112458851,1.827375549,4.254541596,8.153917588,0.0
2315.0,3384315.0,CBGS,0.001437279,0.007101732,1.81336,1039.80798,463.44414,0.0493966,0.10875053,8802.343427,4499.592223,0.005054987,19.65019,110.01232,499.34395,823.53435,300.39467,0.144920193,0.005747851,1.483742903,5.842533566,14.63022096,1.0
2316.0,3384315.0,CMHS,0.001937437,0.004070394,2.36184,2345.61564,1067.56483,0.011173681,0.046868231,2021.019141,2154.732621,0.001467015,7.68857,71.00782,1503.72666,1330.60471,983.08467,0.134097927,0.001467015,1.601481593,2.087564324,5.99497276,1.0
2317.0,3384315.0,CRLZ,0.00056825,0.001629102,4.77094,3647.23463,1375.06086,0.000534664,0.001775711,302.9942646,172.5644873,0.000882269,23.56152,134.92871,914.73261,2737.54842,863.7577,0.193422083,0.000885354,3.209227585,0.331662472,2.493190671,1.0
2318.0,3384315.0,DFHS,0.006789754,0.011797197,3.33187,812.317,397.50394,0.031766665,0.11338581,3570.290695,3392.761842,0.009179964,10.59465,57.55541,363.3781,659.39268,301.30288,0.21884273,0.010897654,1.877321638,3.08285575,6.739775439,1.0
2319.0,3384315.0,NNBS,0.002029296,0.003507426,2.92839,620.48703,233.26576,0.040640178,0.136202142,160.9343739,236.1990755,0.07014139,7.52896,78.68074,228.89373,475.4297,117.25611,0.134786685,0.077793823,2.02503908,6.729732385,14.68568147,1.0
2320.0,3384315.0,OXZ,0.001326785,0.004422616,9.36188,8024.2941,4664.77007,0.000171214,0.000456672,894.72777,587.769721,0.000206108,45.18224,572.03982,2493.26779,5565.07959,5321.88759,0.177664975,0.000268835,1.417882086,5.798482431,7.982330308,1.0
2321.0,3384315.0,SPFS,0.003551844,0.007776625,1.598,2181.84897,754.77547,0.021490369,0.056831036,3939.15141,2415.913106,0.005197178,6.7832,171.23464,675.38065,1123.82717,649.24218,0.078822001,0.005623,1.716556347,3.879658403,7.064139917,1.0
2323.0,3388384.0,CCCC,0.035740641,0.069738218,1.11472,44.60026,18.00527,0.110101413,0.35007954,222.6395975,162.2639559,0.129262734,2.21697,5.44225,22.84612,35.01312,8.84682,0.364217653,0.132652902,1.697000495,5.805342237,10.81226132,0.0
2324.0,3388384.0,CHHC,0.031651126,0.064187887,1.32593,43.93216,16.16021,0.095405998,0.344593502,190.4271536,162.2048496,0.120954215,2.4394,6.92159,23.04931,32.86555,6.3671,0.334013227,0.157313654,1.601642131,6.077760554,10.70926911,0.0
2326.0,3388384.0,DSLC,0.07555085,0.167412243,1.14965,18.85681,8.62282,0.041150791,0.151682594,33.91169792,30.03299683,0.124999982,1.70164,1.36956,7.79673,16.44372,5.18001,1.561989979,0.157765019,2.071516388,6.124471269,12.31833362,0.0
2327.0,3388384.0,HPSC,0.018679581,0.037835147,2.07408,73.89492,20.39451,0.070341219,0.211451439,139.7624777,93.26203332,0.09499448,2.89774,6.39793,27.18883,45.33244,6.45024,0.390654067,0.106733337,1.552020436,3.948078558,10.09736329,0.0
2328.0,3388384.0,HVSC,0.019720953,0.047402766,1.21006,50.25141,25.05869,0.034237926,0.129115188,76.63378236,60.55521472,0.08303289,2.03539,2.28306,5.90624,40.13068,23.54824,1.049279757,0.09924614,1.660483168,4.743795842,9.843505253,0.0
2329.0,3388384.0,KOWC,0.01512547,0.026982622,1.23385,8.71405,4.59073,0.033724346,0.117065844,168.8645209,103.8229925,0.265054649,2.10877,5.13709,3.96995,4.60184,4.7192,0.316420014,0.288535914,1.361951743,7.475737255,11.10168206,0.0
2330.0,3388384.0,KPOC,0.508054001,0.504941987,0.82651,9.61123,3.26064,0.137961058,0.479544422,120.3013515,90.17002598,0.365039312,1.11368,1.41675,5.89816,4.67926,2.12942,1.164526308,0.455311661,1.003638268,11.98656721,16.60504856,0.0
2332.0,3388384.0,MQZ,0.004547924,0.004729841,1.04248,37787.87242,18363.32391,6.35e-05,0.000135854,34.34963355,72.9864266,0.000100711,23.74932,289.44639,2589.17463,15172.1214,26684.50661,0.164133739,0.000100711,6.814888125,0.593295866,5.67520912,1.0
2333.0,3388384.0,NBLC,0.051783006,0.162330145,1.61915,43.05738,14.77306,0.059386387,0.222579717,128.5748394,115.6015822,0.15988848,2.45708,9.35768,19.86515,28.95003,6.39236,0.385549652,0.187822725,1.210073359,8.716690691,18.69049316,0.0
2334.0,3388384.0,RHSC,0.026463747,0.060425555,1.89839,53.25734,26.47003,0.061547754,0.219072649,130.7392056,119.1379568,0.086575927,2.93343,7.30558,21.13356,44.71913,19.76401,0.334971709,0.096464817,1.179556255,4.063102172,9.014876392,0.0
2335.0,3388384.0,ROLC,0.150000988,0.390707339,1.42687,18.68818,11.39205,0.026613263,0.104996379,26.23532028,21.24123215,0.08891974,2.26045,2.82538,9.40349,9.50156,14.3342,0.948438482,0.104064384,4.324338798,2.444953933,7.599394543,0.0
2336.0,3388384.0,SBRC,0.09455377,0.345970234,1.06522,16.85116,7.7925,0.049339752,0.187354133,41.91599625,37.88532057,0.155522557,1.92032,2.53756,2.55367,10.09988,8.2647,1.114953271,0.201544577,3.004202038,7.595975739,13.76365201,0.0
2337.0,3388384.0,SHLC,0.02804785,0.035446369,0.8992,32.69626,8.4538,0.049647216,0.196255198,85.47926538,52.19234699,0.092701709,2.83818,6.3937,22.31697,11.5746,4.15167,0.245569261,0.185933328,1.964822724,4.269777416,8.564356177,0.0
2338.0,3388384.0,SMTC,0.016302314,0.043237943,0.88162,60.02801,14.94623,0.087208535,0.262403786,180.5070566,129.5448884,0.130917658,1.82069,5.2553,23.2721,28.43856,6.89214,0.381559942,0.139958172,1.607134966,6.081874575,11.26968253,0.0
2340.0,3388384.0,SWNC,0.030896788,0.062888014,1.54787,66.48345,30.65965,0.127208249,0.44310028,2954.337375,2503.350006,0.066886705,3.23068,12.64263,35.07266,46.14156,23.98933,0.322264151,0.071596847,1.005455103,7.349489614,11.07063998,0.0
2341.0,3388384.0,TPLC,0.107493913,0.151944189,0.93194,26.56955,15.7261,0.023461008,0.084186892,21.3318412,17.88408652,0.059595548,1.58799,3.01424,8.65503,15.96558,19.07824,0.657401767,0.076903891,3.810975975,1.953426433,7.45081187,0.0
2342.0,3388384.0,CACS,0.005215909,0.011469678,4.11812,1645.76495,497.42246,0.04432675,0.121709951,4579.172722,2822.977476,0.004707457,63.42602,265.74571,1163.54435,810.41456,219.27512,0.233809844,0.00667473,1.616019921,7.46999816,14.64247385,1.0
2343.0,3388384.0,CBGS,0.001210885,0.002647529,4.39647,1960.92737,538.91256,0.026290087,0.087678409,3328.603936,1875.068317,0.00284387,56.15235,444.90204,1561.0564,772.14314,233.25841,0.175574017,0.00513786,2.23242141,7.79492606,16.85637305,1.0
2344.0,3388384.0,CMHS,0.002142858,0.006029902,5.53494,2300.64758,847.91185,0.017369453,0.05269943,2041.930963,1325.034938,0.001560942,26.56892,263.02146,1710.69691,1311.25589,500.59429,0.128717527,0.002172851,1.416347289,4.205546838,11.24939973,1.0
2345.0,3388384.0,CRLZ,0.0003961,0.001171077,11.91064,6564.54109,1918.91759,0.000855889,0.003016361,150.8109291,120.5761596,0.000754182,135.60063,490.20196,2236.85987,4112.5103,815.04679,0.242424242,0.001843974,2.144801896,2.506142398,8.250817957,1.0
2346.0,3388384.0,DFHS,0.00405742,0.007388334,1.95361,747.49743,401.78882,0.038081777,0.10587231,3434.849306,2679.177091,0.006082856,13.19431,78.47537,309.08466,609.8602,350.98981,0.241335587,0.007147659,1.21624753,6.223845135,11.02176232,1.0
2347.0,3388384.0,NNBS,0.000194075,0.002176919,5.97921,2543.61096,849.302,0.009218785,0.029453489,42.06691561,55.94006862,0.016736711,41.62384,356.62099,1001.95591,2016.56673,224.11763,0.134752638,0.018391056,4.249602515,2.199431696,14.27462927,1.0
2348.0,3388384.0,OXZ,0.002496345,0.007176992,6.5217,8995.63521,3658.03908,0.000652623,0.001583735,2014.287378,906.9358447,0.000213523,100.28905,773.00042,4413.19522,4845.64009,3355.59261,0.180656934,0.000734107,2.086190907,6.356413941,15.61619637,1.0
2349.0,3388384.0,PPHS,0.001155463,0.002836138,9.12655,2334.5803,587.12788,0.019666127,0.058379049,1548.598162,940.2101778,0.001994839,72.32073,533.54738,1986.59624,844.62299,185.73274,0.194720948,0.002828662,1.640322263,6.803432805,13.12405682,1.0
2350.0,3388384.0,REHS,0.000652871,0.002141418,3.17673,548.69735,152.04011,0.017081383,0.04003486,332.1452219,33.38556078,0.00259493,31.03969,251.44878,445.14621,224.39552,46.90089,0.143065846,0.048150458,1.456248796,4.4974325,12.80024873,1.0
2351.0,3389582.0,ADCS,0.012465896,0.009744883,1.07086,5.39811,3.69052,0.091284976,0.298114349,488.1908645,266.9598597,0.176595602,2.40352,2.86965,3.969,4.43391,3.27947,0.42020202,0.453641685,1.080524617,6.903259945,12.73957879,0.0
2352.0,3389582.0,CCCC,0.025487669,0.04872616,0.81505,12.64929,4.72717,0.031743417,0.120401489,31.05417939,12.08855738,0.059868633,1.8373,6.40072,9.76377,5.14437,3.35771,0.251944077,0.303880014,1.824387855,4.820777838,9.560197222,0.0
2353.0,3389582.0,CHHC,0.010215076,0.051226067,1.00843,44.89119,18.30301,0.064159762,0.215138912,126.7370019,86.25001689,0.102371563,2.37174,13.69514,21.81893,33.2142,9.96771,0.232694722,0.136923556,1.804003809,5.930162176,11.80058659,0.0
2355.0,3389582.0,DSLC,0.267425853,0.588192712,1.0328,16.9351,6.56134,0.061704231,0.244312944,52.17492238,51.96793917,0.206432863,1.32648,1.72823,3.83038,6.01861,8.14956,1.238637066,0.23922769,1.051359705,9.373793046,15.404499,0.0
2356.0,3389582.0,HPSC,0.032102601,0.064877818,1.36041,54.13914,17.74167,0.079405783,0.304725715,154.7973662,125.5500247,0.120281342,2.37445,8.3177,27.05419,28.70382,10.92395,0.293953674,0.1644463,1.133612547,7.766957081,13.8637041,0.0
2357.0,3389582.0,HVSC,0.013643316,0.027049001,0.97959,89.94402,37.93599,0.018181716,0.075737803,42.15062126,35.05091068,0.040935197,2.04257,3.84484,13.85606,59.99068,35.32725,0.555266727,0.055070203,1.765412309,2.409123231,5.718089588,0.0
2358.0,3389582.0,KOWC,0.02694705,0.058691055,1.16388,52.33503,32.81282,0.053627523,0.189997238,1240.120617,951.8441576,0.054360171,1.74045,4.77715,34.6078,32.63188,37.16172,0.410997204,0.072262468,1.166463189,10.40384521,15.02737468,0.0
2359.0,3389582.0,KPOC,0.142092763,0.233620674,1.017,17.00903,8.6261,0.122468723,0.453894553,118.4000434,102.6990758,0.304019036,2.16228,1.98081,4.08944,12.47688,8.24365,1.156164988,0.349634868,1.006535127,11.45842459,15.71584197,0.0
2361.0,3389582.0,LPCC,0.031886791,0.059378628,1.77265,48.60454,25.45397,0.012994457,0.053768021,28.64056244,28.51473182,0.041009984,2.83742,3.55138,14.44561,31.6675,27.60382,0.511420376,0.0450501,5.585386268,0.394968344,2.877737763,0.0
2362.0,3389582.0,NBLC,0.075993421,0.125986717,1.15497,29.63879,14.34904,0.067721412,0.27966016,146.0662387,115.6501966,0.18479366,2.47849,6.56485,14.94088,23.77407,9.98474,0.366886777,0.260215134,1.037331618,7.969443027,16.5075214,0.0
2363.0,3389582.0,RHSC,0.014903444,0.025586995,1.15145,106.90468,39.93257,0.027216085,0.092613442,57.40452843,38.89155849,0.041132465,1.70787,8.07028,26.69212,73.76288,27.90391,0.271789641,0.050759956,1.824424195,3.481903137,8.218691926,0.0
2364.0,3389582.0,ROLC,0.13092259,0.147273443,1.06367,23.59197,11.9546,0.037346322,0.137815616,34.54746466,30.04706093,0.126585065,1.8073,3.32644,4.98377,12.86705,14.21928,1.032088626,0.136150617,3.85766523,2.38077188,6.841708333,0.0
2365.0,3389582.0,SHLC,0.022405396,0.064204277,1.0822,57.62682,24.58083,0.072739702,0.246987836,156.8005841,129.8413724,0.096801657,2.20017,11.5702,33.6455,41.15243,15.34028,0.412268307,0.113098589,1.222017085,6.622512593,12.20553945,0.0
2366.0,3389582.0,SMTC,0.045567928,0.100618566,1.44582,30.78723,15.92593,0.12970976,0.429781111,275.6003777,214.8483894,0.132690796,2.71474,6.57012,19.15515,23.86679,12.29436,0.399697914,0.165416285,1.292741406,7.169938821,11.0059277,0.0
2367.0,3389582.0,SPFS,0.006223574,0.010471633,1.19385,499.02693,281.08761,0.061512194,0.210554596,8817.017946,7074.734189,0.008998085,3.59352,34.97593,232.56164,362.48074,282.5539,0.139178845,0.010150009,1.07558816,9.815430235,14.95792064,0.0
2368.0,3389582.0,TPLC,0.455583895,0.471847928,0.93121,1.10217,0.99865,0.021631649,0.084449015,8.362965984,1.253404267,0.062152425,0.96088,0.94233,0.97575,0.99092,0.9958,0.867841003,0.999999877,2.915722933,2.408983134,8.402486051,0.0
2369.0,3389582.0,ASHS,0.003903202,0.009026155,2.46553,1113.79411,639.56132,0.022368959,0.067514362,2636.514406,1977.010557,0.003012811,14.16192,117.22825,637.51759,955.89848,539.40402,0.277345073,0.003788525,3.48931197,3.239135615,6.731292445,1.0
2370.0,3389582.0,CACS,0.001142965,0.004670354,8.80464,2111.79073,1331.51693,0.011653773,0.038867797,2704.519895,1828.876111,0.000947897,66.37456,239.67511,904.98339,1627.4855,1422.68358,0.285442797,0.000953463,2.306443873,3.98274394,10.28890642,1.0
2371.0,3389582.0,CBGS,0.001450618,0.003098333,5.81963,3210.43691,1271.16991,0.01111238,0.032152034,2202.794077,1505.93778,0.001302733,69.52118,715.98062,2591.94177,1675.29969,896.19985,0.128125891,0.001315702,1.407695243,8.56338115,17.09707174,1.0
2372.0,3389582.0,CMHS,0.000784116,0.001648243,2.95858,5739.22406,2075.96204,0.010350605,0.029717634,1905.315845,1112.752735,0.000658641,43.00959,336.94439,3489.6419,3425.61316,1283.46981,0.117669258,0.000805627,2.00227695,3.626144566,8.564991052,1.0
2373.0,3389582.0,CRLZ,0.000263518,0.000714708,8.34311,7329.54589,2590.19812,0.000591318,0.001812977,128.9689349,176.9247402,0.00040792,99.19805,871.45828,3130.16234,5001.60115,1372.95405,0.182173663,0.00040792,2.273466539,1.22199629,4.452302675,1.0
2374.0,3389582.0,DFHS,0.007426618,0.015310258,4.96551,632.28692,418.84193,0.044286348,0.147661472,8742.28274,6365.751008,0.007261326,35.11061,107.04216,289.96744,448.86999,480.91707,0.366892546,0.008608889,1.139536697,6.342320017,11.02149693,1.0
2375.0,3389582.0,MQZ,0.006003762,0.007978683,1.49374,31261.90267,14196.04253,0.000118223,0.000127272,43.84539017,46.73842185,0.000151735,17.97652,180.7618,1351.9695,7194.91814,23490.74448,0.227722772,0.000152971,2.979936738,0.704840392,3.802104595,1.0
2376.0,3389582.0,NNBS,0.003961491,0.008477899,2.61498,1195.11172,593.78104,0.024476328,0.069657495,113.1199243,137.5789806,0.028742267,37.53771,333.95742,919.55954,898.61264,409.22891,0.133554936,0.031434598,1.838917412,7.395942979,16.12389495,1.0
2377.0,3389582.0,OXZ,0.001964902,0.005894705,2.11313,5102.71158,3563.4566,0.000474976,0.001571025,1510.334302,1646.585159,0.000323342,52.80722,593.93217,2928.93121,3648.0506,4208.54873,0.202531646,0.000391719,1.540750805,8.178801685,12.92981023,1.0
2378.0,3389582.0,PPHS,0.00076592,0.004043146,2.35037,2357.34686,966.04331,0.02826096,0.056633448,4737.716915,1858.776711,0.001414824,54.68037,473.64573,1762.2358,1518.42965,584.29984,0.164113104,0.002058234,1.31965539,8.360508171,17.54729285,1.0
2379.0,3389582.0,REHS,0.000474866,0.001208175,2.42312,5102.12768,1163.21067,0.013748805,0.035818465,933.8746666,417.5250905,0.004018333,71.84265,692.95932,3456.16887,2068.93261,280.30934,0.143498717,0.004018333,1.444197527,7.515317523,15.19128005,1.0
2380.0,3389582.0,SWNC,0.003735508,0.012780368,2.41902,375.84936,143.77254,0.012732529,0.040245033,301.7933096,229.9171696,0.010453384,6.20171,44.94859,89.0953,218.92991,126.25231,0.286739865,0.013225886,1.805606561,1.477557072,5.888877096,1.0
2381.0,3390805.0,ADCS,0.01573537,0.015075145,0.79366,5.01011,3.08474,0.088033601,0.281207968,351.1932493,178.734361,0.28264585,0.99583,2.2091,3.46059,2.83559,3.34571,0.314893617,0.596550592,1.045099264,8.359323949,13.66309689,0.0
2382.0,3390805.0,CCCC,0.04493049,0.151676059,1.16593,32.80568,15.74774,0.068755428,0.291071762,140.0226348,132.277543,0.124027254,1.69204,3.19712,11.03925,23.51534,14.05153,0.522645291,0.146639888,1.899658021,4.114364987,9.042441393,0.0
2383.0,3390805.0,CHHC,0.01624834,0.080266387,1.55705,23.09007,12.70157,0.110978476,0.380749696,227.9512102,192.3583253,0.17075434,2.0778,2.57534,9.63221,17.83129,11.56921,0.488350126,0.194490076,1.651265893,6.374215496,10.06445704,0.0
2384.0,3390805.0,CSTC,0.011509954,0.030769509,0.9655,160.62729,73.91091,0.012117647,0.041174651,277.6821932,191.6082567,0.013403148,2.00603,9.17,34.58294,111.61153,69.94657,0.286538462,0.018399564,4.062414104,1.417612398,5.42233563,0.0
2385.0,3390805.0,HPSC,0.040862697,0.099551823,0.85619,39.34775,15.51723,0.051220819,0.176054596,98.98791303,76.09284363,0.090598097,1.64328,3.28935,8.04124,30.40581,10.06574,0.769646071,0.127096981,1.590210181,4.726182286,8.773016674,0.0
2386.0,3390805.0,HVSC,0.06314259,0.098024388,1.32512,30.95833,17.60049,0.025465985,0.110022934,53.69923215,54.6397486,0.070194175,1.65877,2.71476,3.45664,19.73583,21.71568,1.152648757,0.08706935,3.110108741,1.993251069,7.463105755,0.0
2387.0,3390805.0,KOWC,0.033075085,0.037172883,1.01424,61.02578,31.43116,0.031742335,0.110567346,724.9929804,597.8318577,0.042002901,1.46545,2.77455,12.9706,39.62999,34.75913,0.785433071,0.052159069,1.334393542,9.306913888,12.50598229,0.0
2388.0,3390805.0,KPOC,0.116998562,0.303841645,1.24057,13.32337,5.63692,0.122201639,0.472906483,114.4663533,93.87041042,0.394736419,1.54042,1.7311,2.50664,7.62732,5.54152,1.087395278,0.445474896,1.004396602,12.65236906,16.83749944,0.0
2389.0,3390805.0,LINC,0.018980046,0.055223488,1.29083,37.81496,22.4268,0.036758352,0.140566044,78.66315604,70.64443675,0.073846641,1.64929,2.63568,18.07558,28.53948,22.9216,0.541415663,0.080100783,1.826673883,3.051294739,6.664412803,0.0
2390.0,3390805.0,NBLC,0.096742276,0.234118238,1.1383,15.71105,7.58733,0.066397692,0.259221246,143.009033,121.0916476,0.186413976,1.59064,3.06634,6.10222,11.8232,6.11429,0.723117109,0.266611433,1.106474382,8.958368792,17.24525403,0.0
2391.0,3390805.0,NNBS,0.00080624,0.002930791,1.14156,1011.01238,340.16269,0.016559331,0.052207827,66.22505364,89.88206556,0.025111995,5.29911,49.64697,297.25126,737.7934,159.535,0.152212785,0.0278788,2.585655566,1.808231139,8.643147382,1.0
2392.0,3390805.0,PPHS,0.001339666,0.001716357,1.61519,44.92179,24.57015,0.018330006,0.054319232,269.1988707,30.09955726,0.003745851,7.30889,24.26626,28.81798,26.89201,23.27167,0.191288994,0.132042928,1.865846418,5.867661243,12.57498978,1.0
2394.0,3390805.0,RHSC,0.034873958,0.102155,1.10462,31.20951,15.59649,0.05368495,0.174508728,112.1708812,80.32943066,0.089090846,1.70145,2.47151,6.77617,22.93206,15.03394,0.604082999,0.126463595,1.528940985,4.074683946,10.14807964,0.0
2395.0,3390805.0,ROLC,0.254150317,0.309379431,0.87628,21.9185,9.94017,0.037723619,0.142924056,35.87266124,26.11384415,0.102733741,1.44094,1.45103,2.93341,7.47262,14.20727,1.01600963,0.163928362,4.50634812,4.932552474,9.872610883,0.0
2396.0,3390805.0,SHFC,0.020761004,0.040656966,0.82198,31.31386,21.04435,0.1873847,0.570592984,4355.359966,2816.963915,0.102097876,1.9034,5.10332,14.36164,22.36463,24.25678,0.464953271,0.11334418,1.752058064,6.983596697,9.377091557,0.0
2397.0,3390805.0,SHLC,0.054690777,0.124287797,1.24138,34.71273,15.17181,0.053182591,0.230309239,116.4976691,119.6350581,0.12031281,2.45597,3.0548,8.829,24.69633,12.57522,0.795199685,0.126623318,2.469252641,3.207752257,8.245566807,0.0
2398.0,3390805.0,SPFS,0.004155396,0.012075091,0.91148,566.1809,310.34892,0.038178214,0.097916532,4720.276222,1285.931902,0.019204012,2.17002,18.66428,163.26143,430.7833,314.66423,0.175824176,0.019204012,1.322997439,7.271786069,11.33022702,0.0
2399.0,3390805.0,SWNC,0.00494846,0.018218832,0.99752,167.38396,94.76758,0.012770415,0.055316066,293.6310135,290.9235486,0.010633027,2.53142,11.23339,49.4961,138.7517,91.08279,0.258008658,0.013656135,3.160110254,1.597341506,5.913653561,0.0
2400.0,3390805.0,TPLC,0.077642933,0.21943176,1.15497,19.29317,11.39189,0.032078829,0.137938506,28.55467866,23.37181811,0.099905961,1.96131,1.68918,3.59413,10.74625,14.87723,1.284169829,0.139545199,3.842811998,3.498999779,9.364497909,0.0
2401.0,3390805.0,ASHS,0.002615995,0.010567409,3.50455,979.13466,506.7955,0.024854926,0.099622274,2274.245304,2379.05589,0.005756828,4.85801,28.48445,178.97128,589.70709,600.02301,0.231910946,0.006801686,3.477433317,2.30967525,6.692159442,1.0
2402.0,3390805.0,CACS,0.002303172,0.005470033,1.91418,1044.60699,603.12249,0.022332722,0.045876785,1959.230193,963.239545,0.004025425,9.01591,56.31372,283.63175,801.62647,638.43634,0.272727273,0.00522383,1.416767907,4.946688176,10.25970737,1.0
2403.0,3390805.0,CBGS,0.002811626,0.004678546,1.86759,657.78037,397.89429,0.030263014,0.086712092,3291.058431,2206.279083,0.004291124,9.02152,127.08355,518.72699,493.07517,367.26702,0.144517629,0.005410736,1.629713444,5.149198852,13.14893502,1.0
2404.0,3390805.0,CMHS,0.00367019,0.010768912,1.63736,717.21919,453.51836,0.018545125,0.047623208,1677.108077,974.4112048,0.002506344,8.31525,94.40933,474.6531,412.82247,536.09511,0.120553982,0.003289645,2.272081192,2.326128706,7.862575738,1.0
2405.0,3390805.0,CRLZ,0.00070289,0.00144971,3.85454,815.14404,293.96361,0.001503309,0.005148847,142.8193556,41.25548037,0.002208784,12.02659,184.73869,709.81565,437.40629,155.59994,0.247135843,0.014871267,4.393758014,0.70807837,5.07259784,1.0
2406.0,3390805.0,DFHS,0.002081696,0.005241253,5.15484,949.24428,547.6142,0.023514319,0.077834737,1352.789253,735.7969278,0.007708743,11.4532,89.82419,375.83983,795.24329,509.53203,0.217059198,0.024115332,1.991602062,3.989799405,8.634355602,1.0
2407.0,3390805.0,MQZ,0.005849551,0.01316149,3.16247,926.6763,517.18428,0.000216592,0.000539683,211.0781499,20.97858576,0.007193732,5.22349,94.28393,534.73635,760.64839,448.52744,0.194805195,0.007193732,1.35797173,4.38698064,10.59418685,1.0
2408.0,3390805.0,OXZ,0.001080527,0.006483164,2.23248,5335.12001,2591.95223,0.000422183,0.001216923,1132.279061,386.1336095,0.00051872,13.23708,218.98695,1256.50463,3213.81387,2915.10538,0.24137931,0.00137552,1.405887683,7.577809541,11.47937255,1.0
2411.0,3391440.0,CHHC,0.005020033,0.012563998,1.68347,221.1679,87.19255,0.013500625,0.044134349,26.71605519,16.69217906,0.018753485,26.36144,87.39718,187.81974,144.79494,35.24741,0.255262642,0.029170879,1.705783415,3.100032189,7.550695163,1.0
2412.0,3391440.0,CRLZ,0.000109035,0.00535736,132.46412,61836.27436,21791.31854,0.000221942,0.000822206,39.29766491,54.42693297,7.85e-05,3009.69076,14331.98128,46243.57407,27256.98355,15560.80636,0.300438784,0.000110018,1.822637244,0.996594178,2.298912735,1.0
2413.0,3391440.0,CSTC,0.01887944,0.081394832,9.30612,161.74083,72.47813,0.150933171,0.435308105,3400.405057,2428.249883,0.043971489,54.17439,95.70324,64.61283,96.38637,57.01978,0.58277512,0.054731319,1.051803864,7.219198201,11.65873466,0.0
2414.0,3391440.0,DFHS,0.0193296,0.110463328,16.08828,772.86611,443.88471,0.126483754,0.344800835,8094.613533,5749.757396,0.020489928,98.51347,299.41485,567.5402,538.86011,393.41516,0.61035461,0.024031997,1.035926923,9.051215186,14.92943536,0.0
2415.0,3391440.0,DSLC,0.336111455,0.327520353,0.82679,7.83732,3.95044,0.089795425,0.346341552,76.7583551,62.52443256,0.262381211,1.64062,2.00496,3.1091,5.47212,3.52861,1.094155216,0.388677557,1.013456565,10.14382918,15.90804949,0.0
2416.0,3391440.0,HPSC,0.006711139,0.024855674,1.97256,136.00109,54.71632,0.045704568,0.130285495,87.92375187,59.20765844,0.043021341,13.77599,61.93451,65.21083,97.92449,27.63817,0.270720382,0.053633337,1.469020056,4.272499173,12.17602535,1.0
2418.0,3391440.0,KOWC,0.009177052,0.030943727,1.65939,12.31137,6.91961,0.057109419,0.189641822,174.5670723,202.0575602,0.301655623,5.1056,5.36928,10.07642,6.49359,6.7416,0.232999187,0.301964134,1.075514638,10.78061199,14.45145722,0.0
2419.0,3391440.0,KPOC,0.172174023,0.269497917,1.26199,15.38243,7.56743,0.139871525,0.526132286,132.0539314,118.8432418,0.279489602,1.82858,4.61799,10.67992,10.05533,5.93545,0.769596532,0.336244402,1.007972913,12.08918498,16.11415491,0.0
2420.0,3391440.0,LINC,0.005548772,0.026857993,7.14876,125.15917,51.3331,0.03140635,0.106892565,65.95956487,48.1293503,0.046147662,22.15877,37.36624,65.23684,83.615,31.83514,0.399850512,0.063939783,1.552247797,4.506037516,9.065505851,1.0
2421.0,3391440.0,LPCC,0.064138453,0.106773329,2.48709,25.61655,16.52637,0.034043511,0.151298165,74.00271383,66.13922274,0.071246553,4.74592,6.46294,12.51712,18.82567,17.54687,0.345232429,0.090969965,2.172433039,3.614017766,7.648166276,0.0
